"ROW_ID","BILL_TO_NAME","BILL_TO_ACCOUNT","SITE_NUMBER","BUSINESS_UNIT","TXN_SOURCE","TXN_TYPE","RATE_IS_CORPORATE","REC_ACTIVITY_NAME_BANK","SUBINVENTORY","INTEGRATION_SOURCE","DISTRIBUTION_ACC_ID","REC_ACTIVITY_NAME_CASH","REGION","CUSTOMER_TYPE","COST_CENTER_CODE"
23731742,Tabby Saudi For communication and IT,50011,"132024",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,JARIRRD,Vend HQ,,Cash Rounding,SA,TABBY,"0159"
23731741,Hungerstation,45014,"132022",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,JARIRRD,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,"0159"
23731740,Mrsool,45015,"132023",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,JARIRRD,Vend HQ,,Cash Rounding,SA,MRSOOL,"0159"
23731778,Mrsool,45015,"135005",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,WADIDAWSER,Vend HQ,,Cash Rounding,SA,MRSOOL,"0160"
23731777,Nakhla IT Systems (LLC) Tamara,69011,"135007",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,WADIDAWSER,Vend HQ,,Cash Rounding,SA,TAMARA,"0160"
23731776,Tabby Saudi For communication and IT,50011,"135006",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,WADIDAWSER,Vend HQ,,Cash Rounding,SA,TABBY,"0160"
23731775,Hungerstation,45014,"135004",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,WADIDAWSER,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,"0160"
23731774,WADIDAWSER,153012,"135003",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,WADIDAWSER,Vend HQ,,Cash Rounding,SA,NORMAL,"0160"
23731655,HAILZONE,125016,"110013",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,HAILZONE,Vend HQ,,Cash Rounding,SA,NORMAL,"1203"
23731656,Mrsool,45015,"110015",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,HAILZONE,Vend HQ,,Cash Rounding,SA,MRSOOL,"1203"
23731657,Hungerstation,45014,"110014",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,HAILZONE,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,"1203"
23731658,Tabby Saudi For communication and IT,50011,"110016",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,HAILZONE,Vend HQ,,Cash Rounding,SA,TABBY,"1203"
23731659,Nakhla IT Systems (LLC) Tamara,69011,"110017",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,HAILZONE,Vend HQ,,Cash Rounding,SA,TAMARA,"1203"
23731660,Tabby Saudi For communication and IT,50011,"114017",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,MURJANJED,Vend HQ,,Cash Rounding,SA,TABBY,"0239"
23731661,Hungerstation,45014,"114015",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,MURJANJED,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,"0239"
23731662,Mrsool,45015,"114016",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,MURJANJED,Vend HQ,,Cash Rounding,SA,MRSOOL,"0239"
23731663,MURJANJED,131015,"114014",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,MURJANJED,Vend HQ,,Cash Rounding,SA,NORMAL,"0239"
23731664,Nakhla IT Systems (LLC) Tamara,69011,"114018",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,MURJANJED,Vend HQ,,Cash Rounding,SA,TAMARA,"0239"
23731700,JEDMUSADIA,140019,"123038",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,JEDMUSADIA,Vend HQ,,Cash Rounding,SA,NORMAL,"0245"
23731701,Nakhla IT Systems (LLC) Tamara,69011,"123042",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,JEDMUSADIA,Vend HQ,,Cash Rounding,SA,TAMARA,"0245"
23731702,Tabby Saudi For communication and IT,50011,"123041",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,JEDMUSADIA,Vend HQ,,Cash Rounding,SA,TABBY,"0245"
23731703,Hungerstation,45014,"123039",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,JEDMUSADIA,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,"0245"
23731704,Mrsool,45015,"123040",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,JEDMUSADIA,Vend HQ,,Cash Rounding,SA,MRSOOL,"0245"
23731720,DMMMARINA,141023,"124054",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,DMMMARINA,Vend HQ,,Cash Rounding,SA,NORMAL,"0708"
23731721,Nakhla IT Systems (LLC) Tamara,69011,"124058",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,DMMMARINA,Vend HQ,,Cash Rounding,SA,TAMARA,"0708"
23731722,Tabby Saudi For communication and IT,50011,"124057",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,DMMMARINA,Vend HQ,,Cash Rounding,SA,TABBY,"0708"
23731723,Hungerstation,45014,"124055",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,DMMMARINA,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,"0708"
23731724,Mrsool,45015,"124056",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,DMMMARINA,Vend HQ,,Cash Rounding,SA,MRSOOL,"0708"
23731748,Nakhla IT Systems (LLC) Tamara,69011,"124078",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,JEDQURAISH,Vend HQ,,Cash Rounding,SA,TAMARA,"0243"
23731747,Tabby Saudi For communication and IT,50011,"124077",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,JEDQURAISH,Vend HQ,,Cash Rounding,SA,TABBY,"0243"
23731746,Hungerstation,45014,"124075",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,JEDQURAISH,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,"0243"
23731745,Mrsool,45015,"124076",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,JEDQURAISH,Vend HQ,,Cash Rounding,SA,MRSOOL,"0243"
23731744,JEDQURAISH,141027,"124074",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,JEDQURAISH,Vend HQ,,Cash Rounding,SA,NORMAL,"0243"
23731763,Nakhla IT Systems (LLC) Tamara,69011,"129072",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,TAIFTERAML,Vend HQ,,Cash Rounding,SA,TAMARA,"1008"
23731762,Tabby Saudi For communication and IT,50011,"129071",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,TAIFTERAML,Vend HQ,,Cash Rounding,SA,TABBY,"1008"
23731761,Hungerstation,45014,"129069",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,TAIFTERAML,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,"1008"
23731760,Mrsool,45015,"129070",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,TAIFTERAML,Vend HQ,,Cash Rounding,SA,MRSOOL,"1008"
23731759,TAIFTERAML,145021,"129068",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,TAIFTERAML,Vend HQ,,Cash Rounding,SA,NORMAL,"1008"
23731798,Mrsool,45015,"124046",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,MTHNBOTHAM,Vend HQ,,Cash Rounding,SA,MRSOOL,"1105"
23731797,Nakhla IT Systems (LLC) Tamara,69011,"124048",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,MTHNBOTHAM,Vend HQ,,Cash Rounding,SA,TAMARA,"1105"
23731796,Tabby Saudi For communication and IT,50011,"124047",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,MTHNBOTHAM,Vend HQ,,Cash Rounding,SA,TABBY,"1105"
23731795,Hungerstation,45014,"124045",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,MTHNBOTHAM,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,"1105"
23731794,MTHNBOTHAM,141021,"124044",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,MTHNBOTHAM,Vend HQ,,Cash Rounding,SA,NORMAL,"1105"
23731793,Mrsool,45015,"124051",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,KHOBRRASHD,Vend HQ,,Cash Rounding,SA,MRSOOL,"0404"
23731792,Nakhla IT Systems (LLC) Tamara,69011,"124053",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,KHOBRRASHD,Vend HQ,,Cash Rounding,SA,TAMARA,"0404"
677,Hungerstation,45014,"31074",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,EXBSA,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,"0113"
678,Exhibition-SA,55012,"39004",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,EXBSA,Vend HQ,,Cash Rounding,SA,NORMAL,"0113"
681,Mrsool,45015,"31093",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,GRMALLHAIL,Vend HQ,,Cash Rounding,SA,MRSOOL,"0113"
682,Hungerstation,45014,"31074",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,GRMALLHAIL,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,"0113"
683,AlOthaim Mall Hail,57013,"41005",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,GRMALLHAIL,Vend HQ,,Cash Rounding,SA,NORMAL,"0113"
684,Mrsool,45015,"31093",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,RABWA,Vend HQ,,Cash Rounding,SA,MRSOOL,"0113"
685,Hungerstation,45014,"31074",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,RABWA,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,"0113"
686,AlOthaim Mall Rabwa,57014,"41006",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,RABWA,Vend HQ,,Cash Rounding,SA,NORMAL,"0113"
687,Mrsool,45015,"31093",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,ARARMALL,Vend HQ,,Cash Rounding,SA,MRSOOL,"0113"
688,Hungerstation,45014,"31074",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,ARARMALL,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,"0113"
689,Arar Mall,57015,"41007",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,ARARMALL,Vend HQ,,Cash Rounding,SA,NORMAL,"0113"
690,Mrsool,45015,"31093",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,EXBSA02,Vend HQ,,Cash Rounding,SA,MRSOOL,"0113"
691,Hungerstation,45014,"31074",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,EXBSA02,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,"0113"
692,Exhibition Jed,57012,"41004",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,EXBSA02,Vend HQ,,Cash Rounding,SA,NORMAL,"0113"
694,Granada Mall,30011,"23004",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,GRANADA,Vend HQ,,Cash Rounding,SA,NORMAL,"0110"
695,Hungerstation,45014,"31091",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,DANA,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,"1701"
696,Hungerstation,45014,"31070",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,FLAMINGO,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,"0205"
697,Hungerstation,45014,"31089",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,GRANADA,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,"0110"
698,Hungerstation,45014,"31071",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,HAIFAA,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,"0209"
699,Hungerstation,45014,"31078",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,JURIMALL,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,"1001"
700,Hungerstation,45014,"31085",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,KADI,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,"1301"
701,Hungerstation,45014,"31056",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,KHERAIS,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,"0107"
702,Hungerstation,45014,"31053",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,MAHMAL,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,"0204"
703,Hungerstation,45014,"31086",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,MAKKAH,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,"1401"
704,Hungerstation,45014,"31090",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,MEDAD,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,"0103"
705,Hungerstation,45014,"31088",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,NOUR,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,"0302"
706,Hungerstation,45014,"31049",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,TABOUK,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,"1501"
707,Hungerstation,45014,"31064",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,REDSEA,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,"0202"
708,Hungerstation,45014,"31076",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,RYDGALLER,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,"0102"
709,Hungerstation,45014,"31061",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,SALAMAH,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,"1201"
710,Hungerstation,45014,"31077",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,SALAMJED,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,"0208"
711,Hungerstation,45014,"31051",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,TAHLIA,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,"0201"
712,Hungerstation,45014,"31058",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,TALAMALL,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,"0106"
713,Hungerstation,45014,"31050",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,TAWAREN,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,"0101"
714,Hungerstation,45014,"31052",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,WESTAVENUE,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,"0702"
715,Hungerstation,45014,"31068",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,YASMEEN,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,"0207"
718,Ryd Wadi Laban,68011,"49003",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,WADILABAN,Vend HQ,,Cash Rounding,SA,NORMAL,"0115"
719,Rashid Abha,68012,"49004",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,RASHIDABHA,Vend HQ,,Cash Rounding,SA,NORMAL,"0502"
720,Rashid Jizan,68013,"49005",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,RASHIDJZN,Vend HQ,,Cash Rounding,SA,NORMAL,"1302"
721,Rashid Madinah,68014,"49006",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,RASHIDMAD,Vend HQ,,Cash Rounding,SA,NORMAL,"0303"
722,Khafji Othaim,68015,"49007",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,KHAFOTHAIM,Vend HQ,,Cash Rounding,SA,NORMAL,"0802"
723,Hafral Batin,68016,"49008",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,HAFRBATIN,Vend HQ,,Cash Rounding,SA,NORMAL,"0803"
724,Buraida Othaim,68017,"49009",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,BUROTHAIM,Vend HQ,,Cash Rounding,SA,NORMAL,"1103"
725,Dam Othaim,68018,"49010",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,DAMMOTHAIM,Vend HQ,,Cash Rounding,SA,NORMAL,"0703"
726,Village Hamat,68019,"49011",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,VILLAGEHMT,Vend HQ,,Cash Rounding,SA,NORMAL,"0215"
727,Park Hamat,68020,"49012",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,PARKHMT,Vend HQ,,Cash Rounding,SA,NORMAL,"1002"
728,NAKHDMM,68021,"49013",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,NAKHDMM,Vend HQ,,Cash Rounding,SA,NORMAL,"0704"
1644,Tabby Saudi For communication and IT,50011,"51108",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,RYDGALLER,Vend HQ,,Cash Rounding,SA,TABBY,"0104"
23731578,Tabby Saudi For communication and IT,50011,"100017",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,KHMSBNDWOD,Vend HQ,,Cash Rounding,SA,TABBY,"0509"
23731579,KHMSBNDWOD,116014,"100007",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,KHMSBNDWOD,Vend HQ,,Cash Rounding,SA,NORMAL,"0509"
23731580,Mrsool,45015,"100028",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,ASEERGUNAI,Vend HQ,,Cash Rounding,SA,Mrsool,"0510"
23731581,Nakhla IT Systems (LLC) Tamara,69011,"100023",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,ASEERGUNAI,Vend HQ,,Cash Rounding,SA,TAMARA,"0510"
23731582,Hungerstation,45014,"100013",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,ASEERGUNAI,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,"0510"
23731583,Tabby Saudi For communication and IT,50011,"100018",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,ASEERGUNAI,Vend HQ,,Cash Rounding,SA,TABBY,"0510"
23731584,ASEERGUNAIM,116015,"100008",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,ASEERGUNAI,Vend HQ,,Cash Rounding,SA,NORMAL,"0510"
23731585,ALARIDAH,116012,"100005",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,ALARIDAH,Vend HQ,,Cash Rounding,SA,NORMAL,"1305"
23731586,Mrsool,45015,"100025",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,ALARIDAH,Vend HQ,,Cash Rounding,SA,Mrsool,"1305"
23731587,Tabby Saudi For communication and IT,50011,"100015",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,ALARIDAH,Vend HQ,,Cash Rounding,SA,TABBY,"1305"
23731588,Hungerstation,45014,"100010",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,ALARIDAH,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,"1305"
23731589,Nakhla IT Systems (LLC) Tamara,69011,"100020",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,ALARIDAH,Vend HQ,,Cash Rounding,SA,TAMARA,"1305"
23731590,MAJARDAH,116013,"100006",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,MAJARDAH,Vend HQ,,Cash Rounding,SA,NORMAL,"0508"
23731591,Mrsool,45015,"100026",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,MAJARDAH,Vend HQ,,Cash Rounding,SA,Mrsool,"0508"
23731592,Tabby Saudi For communication and IT,50011,"100016",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,MAJARDAH,Vend HQ,,Cash Rounding,SA,TABBY,"0508"
23731593,Hungerstation,45014,"100011",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,MAJARDAH,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,"0508"
23731594,Nakhla IT Systems (LLC) Tamara,69011,"100021",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,MAJARDAH,Vend HQ,,Cash Rounding,SA,TAMARA,"0508"
23731595,UWALKJED,116016,"100009",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,UWALKJED,Vend HQ,,Cash Rounding,SA,NORMAL,"0230"
23731596,Mrsool,45015,"100029",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,UWALKJED,Vend HQ,,Cash Rounding,SA,Mrsool,"0230"
23731597,Tabby Saudi For communication and IT,50011,"100019",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,UWALKJED,Vend HQ,,Cash Rounding,SA,TABBY,"0230"
23731598,Hungerstation,45014,"100014",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,UWALKJED,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,"0230"
23731599,Nakhla IT Systems (LLC) Tamara,69011,"100024",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,UWALKJED,Vend HQ,,Cash Rounding,SA,TAMARA,"0230"
2671,Nakhla IT Systems (LLC) Tamara,69011,"52033",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,MAKTOWER,Vend HQ,,Cash Rounding,SA,TAMARA,"1402"
136681,PANORAMA,77011,"59003",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,PANORAMA,Vend HQ,,Cash Rounding,SA,NORMAL,"1013"
236681,Hungerstation,45014,"64003",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,PANORAMA,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,"1013"
156681,Tabby Saudi For communication and IT,50011,"64004",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,PANORAMA,Vend HQ,,Cash Rounding,SA,TABBY,"1013"
166681,Nakhla IT Systems (LLC) Tamara,69011,"64005",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,PANORAMA,Vend HQ,,Cash Rounding,SA,TAMARA,"1013"
176011,Mrsool,45015,"64006",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,PANORAMA,Vend HQ,,Cash Rounding,SA,MRSOOL,"1013"
136682,HIJABMALL,81011,"67003",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,HIJABMALL,Vend HQ,,Cash Rounding,SA,NORMAL,"1013"
236682,Hungerstation,45014,"67007",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,HIJABMALL,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,"1013"
156682,Tabby Saudi For communication and IT,50011,"67009",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,HIJABMALL,Vend HQ,,Cash Rounding,SA,TABBY,"1013"
166682,Nakhla IT Systems (LLC) Tamara,69011,"67011",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,HIJABMALL,Vend HQ,,Cash Rounding,SA,TAMARA,"1013"
176012,Mrsool,45015,"67013",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,HIJABMALL,Vend HQ,,Cash Rounding,SA,MRSOOL,"1013"
136683,HILTONMAK,81012,"67005",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,HILTONMAK,Vend HQ,,Cash Rounding,SA,NORMAL,"1013"
236683,Hungerstation,45014,"67008",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,HILTONMAK,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,"1013"
156683,Tabby Saudi For communication and IT,50011,"67010",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,HILTONMAK,Vend HQ,,Cash Rounding,SA,TABBY,"1013"
166683,Nakhla IT Systems (LLC) Tamara,69011,"67012",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,HILTONMAK,Vend HQ,,Cash Rounding,SA,TAMARA,"1013"
176013,Mrsool,45015,"67014",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,HILTONMAK,Vend HQ,,Cash Rounding,SA,MRSOOL,"1013"
236685,KHMSAVENUE,87012,"73003",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,KHMSAVENUE,Vend HQ,,Cash Rounding,SA,NORMAL,"503"
236686,Hungerstation,45014,"73004",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,KHMSAVENUE,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,"503"
236687,Mrsool,45015,"73005",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,KHMSAVENUE,Vend HQ,,Cash Rounding,SA,MRSOOL,"503"
236688,Tabby Saudi For communication and IT,50011,"73006",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,KHMSAVENUE,Vend HQ,,Cash Rounding,SA,TABBY,"503"
236689,Nakhla IT Systems (LLC) Tamara,69011,"73007",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,KHMSAVENUE,Vend HQ,,Cash Rounding,SA,TAMARA,"503"
236690,MAKSHOUQ,87013,"73008",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,MAKSHOUQ,Vend HQ,,Cash Rounding,SA,NORMAL,"1405"
236691,Hungerstation,45014,"73031",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,MAKSHOUQ,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,"1405"
236692,Mrsool,45015,"73054",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,MAKSHOUQ,Vend HQ,,Cash Rounding,SA,MRSOOL,"1405"
236765,MAKDNACNTR,87029,"73023",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,MAKDNACNTR,Vend HQ,,Cash Rounding,SA,NORMAL,"1406"
236766,Hungerstation,45014,"73046",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,MAKDNACNTR,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,"1406"
236767,Mrsool,45015,"73069",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,MAKDNACNTR,Vend HQ,,Cash Rounding,SA,MRSOOL,"1406"
236768,Tabby Saudi For communication and IT,50011,"73093",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,MAKDNACNTR,Vend HQ,,Cash Rounding,SA,TABBY,"1406"
236769,Nakhla IT Systems (LLC) Tamara,69011,"73116",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,MAKDNACNTR,Vend HQ,,Cash Rounding,SA,TAMARA,"1406"
236770,ABHLVNDAPK,87030,"73024",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,ABHLVNDAPK,Vend HQ,,Cash Rounding,SA,NORMAL,"505"
236771,Hungerstation,45014,"73047",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,ABHLVNDAPK,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,"505"
236772,Mrsool,45015,"73070",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,ABHLVNDAPK,Vend HQ,,Cash Rounding,SA,MRSOOL,"505"
236773,Tabby Saudi For communication and IT,50011,"73094",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,ABHLVNDAPK,Vend HQ,,Cash Rounding,SA,TABBY,"505"
